invoice_no,invoice_date,invoice_time,customer_code,customer_name,phone,address,seq,item_code,item_name,unit,qty,unit_price,tax_pct,discount_pct,line_total,is_bonus,month,brand,carton_capacity,carton_units,boxes
b1414,2026-04-04,"",1,عميل نقدى,01000650067,"",2.0,402,كفته اسبيشيال عائلى طبق,"",1.0,80.0,0.0,0.0,80.0,false,2026-04,اسبشيال,12 كيس,12.0,0.08333333333333333
b1415,2026-04-01,"",388,ثلجه احمد صيام,01015442314,"",1.0,399,كفته اسبيشيال صغير طبق,"",30.0,35.0,0.0,15.0,892.5,false,2026-04,اسبشيال,15 كيس,15.0,2.0
b1415,2026-04-01,"",388,ثلجه احمد صيام,01015442314,"",2.0,403,برجر اسبشيال صغير طبق,"",30.0,36.0,0.0,15.0,918.0,false,2026-04,اسبشيال,15 كيس,15.0,2.0
b1415,2026-04-01,"",388,ثلجه احمد صيام,01015442314,"",3.0,402,كفته اسبيشيال عائلى طبق,"",24.0,78.0,0.0,15.0,1591.2,false,2026-04,اسبشيال,12 كيس,12.0,2.0
b1415,2026-04-01,"",388,ثلجه احمد صيام,01015442314,"",4.0,404,برجر اسبشيال عائلى طبق,"",48.0,80.0,0.0,15.0,3264.0,false,2026-04,اسبشيال,12 كيس,12.0,4.0
b1416,2026-04-06,"",621,مطعم السوري,"","",1.0,346,بانيه 800 جرام طبق,"",48.0,55.0,0.0,0.0,2640.0,false,2026-04,الهنا,12 كيس,12.0,4.0
b1417,2026-04-09,"",621,مطعم السوري,"","",1.0,101,كفته الهنا 800 جرام طبق,"",12.0,67.0,0.0,10.0,723.6,false,2026-04,الهنا,12 كيس,12.0,1.0
b1418,2026-04-09,"",1,عميل نقدى,01000650067,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",1.0,375.0,0.0,0.0,375.0,false,2026-04,ابوهاشم,4 كيس,4.0,0.25
b1419,2026-04-18,"",1,عميل نقدى,01000650067,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",1.0,375.0,0.0,0.0,375.0,false,2026-04,ابوهاشم,4 كيس,4.0,0.25
b1419,2026-04-18,"",1,عميل نقدى,01000650067,"",2.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",1.0,200.0,0.0,0.0,200.0,false,2026-04,ابوهاشم,9 كيس,9.0,0.1111111111111111
b1420,2026-04-16,"",1,عميل نقدى,01000650067,"",1.0,114,كفته ابو هاشم 800 طبق,"",1.0,110.0,0.0,0.0,110.0,false,2026-04,ابوهاشم,16 كيس,16.0,0.0625
b1421,2026-04-18,"",1,عميل نقدى,01000650067,"",1.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",1.0,200.0,0.0,0.0,200.0,false,2026-04,ابوهاشم,9 كيس,9.0,0.1111111111111111
b1421,2026-04-18,"",1,عميل نقدى,01000650067,"",2.0,20,كيلو اسكندرانى طبق,"",1.0,190.0,0.0,0.0,190.0,false,2026-04,ابوهاشم,,,
b1422,2026-04-18,"",621,مطعم السوري,"","",1.0,101,كفته الهنا 800 جرام طبق,"",12.0,67.0,0.0,10.0,723.6,false,2026-04,الهنا,12 كيس,12.0,1.0
b1423,2026-04-20,"",1,عميل نقدى,01000650067,"",1.0,20,كيلو اسكندرانى طبق,"",1.0,190.0,0.0,0.0,190.0,false,2026-04,ابوهاشم,,,
b1423,2026-04-20,"",1,عميل نقدى,01000650067,"",2.0,432,بفتيك 600 جرام طبق,"",2.0,180.0,0.0,0.0,360.0,false,2026-04,ابوهاشم,,,
b1424,2026-04-18,"",1,عميل نقدى,01000650067,"",1.0,2,كبده اسكندرانى 400 طبق,"",1.0,95.0,0.0,0.0,95.0,false,2026-04,ابوهاشم,20 علبة,20.0,0.05
b1424,2026-04-18,"",1,عميل نقدى,01000650067,"",2.0,20,كيلو اسكندرانى طبق,"",0.5,190.0,0.0,0.0,95.0,false,2026-04,ابوهاشم,,,
b1425,2026-04-23,"",1,عميل نقدى,01000650067,"",1.0,107,سجق 800 ابو هاشم طبق,"",1.0,115.0,0.0,0.0,115.0,false,2026-04,ابوهاشم,16 كيس,16.0,0.0625
b1426,2026-04-23,"",1,عميل نقدى,01000650067,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",1.0,375.0,0.0,0.0,375.0,false,2026-04,ابوهاشم,4 كيس,4.0,0.25
b1426,2026-04-23,"",1,عميل نقدى,01000650067,"",2.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",1.0,200.0,0.0,0.0,200.0,false,2026-04,ابوهاشم,9 كيس,9.0,0.1111111111111111
b1428,2026-04-29,"",1,عميل نقدى,01000650067,"",1.0,432,بفتيك 600 جرام طبق,"",1.0,180.0,0.0,0.0,180.0,false,2026-04,ابوهاشم,,,
b1429,2026-04-26,"",1,عميل نقدى,01000650067,"",1.0,398,بانيه 900 جرام اسباشيل كيس,"",3.0,65.0,0.0,0.0,195.0,false,2026-04,اسبشيال,10 كيس,10.0,0.3
b1430,2026-04-29,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى كيلو,"",2.0,280.0,0.0,0.0,560.0,false,2026-04,ابوهاشم,,,
b1430,2026-04-29,"",1,عميل نقدى,01000650067,"",2.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",2.0,200.0,0.0,0.0,400.0,false,2026-04,ابوهاشم,9 كيس,9.0,0.2222222222222222
b1430,2026-04-29,"",1,عميل نقدى,01000650067,"",3.0,114,كفته ابو هاشم 800 طبق,"",1.0,120.0,0.0,0.0,120.0,false,2026-04,ابوهاشم,16 كيس,16.0,0.0625
b1431,2026-04-29,"",621,مطعم السوري,"","",1.0,101,كفته الهنا 800 جرام طبق,"",12.0,67.0,0.0,10.0,723.6,false,2026-04,الهنا,12 كيس,12.0,1.0
b1432,2026-04-29,"",1,عميل نقدى,01000650067,"",1.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",2.0,200.0,0.0,0.0,400.0,false,2026-04,ابوهاشم,9 كيس,9.0,0.2222222222222222
b1433,2026-04-30,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى كيلو,"",1.0,280.0,0.0,0.0,280.0,false,2026-04,ابوهاشم,,,
b1434,2026-04-30,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى كيلو,"",6.0,280.0,0.0,0.0,1680.0,false,2026-04,ابوهاشم,,,
b1434,2026-04-30,"",1,عميل نقدى,01000650067,"",2.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",4.0,200.0,0.0,0.0,800.0,false,2026-04,ابوهاشم,9 كيس,9.0,0.4444444444444444
b1434,2026-04-30,"",1,عميل نقدى,01000650067,"",3.0,107,سجق 800 ابو هاشم طبق,"",3.0,115.0,0.0,0.0,345.0,false,2026-04,ابوهاشم,16 كيس,16.0,0.1875
b1434,2026-04-30,"",1,عميل نقدى,01000650067,"",4.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",2.0,375.0,0.0,0.0,750.0,false,2026-04,ابوهاشم,4 كيس,4.0,0.5
b1435,2026-05-02,"",1,عميل نقدى,01000650067,"",1.0,99,سجق الهنا 800 جرام طبق,"",1.0,75.0,0.0,0.0,75.0,false,2026-05,الهنا,12 كيس,12.0,0.08333333333333333
b1436,2026-05-03,"",1,عميل نقدى,01000650067,"",1.0,107,سجق 800 ابو هاشم طبق,"",1.0,115.0,0.0,0.0,115.0,false,2026-05,ابوهاشم,16 كيس,16.0,0.0625
b1437,2026-05-05,"",1,عميل نقدى,01000650067,"",1.0,258,كبده 3 كيلو كيس 3 كيلو,"",3.0,570.0,0.0,0.0,1710.0,false,2026-05,ابوهاشم,4 كيس,4.0,0.75
b1438,2026-05-06,"",1,عميل نقدى,01000650067,"",1.0,359,ام اكس طبق,"",15.0,900.0,0.0,0.0,13500.0,false,2026-05,ابوهاشم,,,
b1439,2026-05-06,"",1,عميل نقدى,01000650067,"",1.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",1.0,200.0,0.0,0.0,200.0,false,2026-05,ابوهاشم,9 كيس,9.0,0.1111111111111111
b1440,2026-05-06,"",1,عميل نقدى,01000650067,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",1.0,375.0,0.0,0.0,375.0,false,2026-05,ابوهاشم,4 كيس,4.0,0.25
b1440,2026-05-06,"",1,عميل نقدى,01000650067,"",2.0,346,بانيه 800 جرام طبق,"",2.0,60.0,0.0,0.0,120.0,false,2026-05,الهنا,12 كيس,12.0,0.16666666666666666
b1441,2026-05-07,"",621,مطعم السوري,"","",1.0,101,كفته الهنا 800 جرام طبق,"",12.0,67.0,0.0,10.0,723.6,false,2026-05,الهنا,12 كيس,12.0,1.0
b1442,2026-05-07,"",621,مطعم السوري,"","",1.0,346,بانيه 800 جرام طبق,"",48.0,60.0,0.0,2.5,2808.0,false,2026-05,الهنا,12 كيس,12.0,4.0
b1443,2026-05-10,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى كيلو,"",1.0,280.0,0.0,0.0,280.0,false,2026-05,ابوهاشم,,,
b1444,2026-05-11,"",1,عميل نقدى,01000650067,"",1.0,421,برجر ابو هاشم 1 ك طبق,"",1.0,130.0,0.0,0.0,130.0,false,2026-05,ابوهاشم,12 كيس,12.0,0.08333333333333333
b1444,2026-05-11,"",1,عميل نقدى,01000650067,"",2.0,114,كفته ابو هاشم 800 طبق,"",1.0,115.0,0.0,0.0,115.0,false,2026-05,ابوهاشم,16 كيس,16.0,0.0625
b1445,2026-05-12,"",1,عميل نقدى,01000650067,"",1.0,433,عجينة بقرى 1 ك كيلو,"",1.0,90.0,0.0,0.0,90.0,false,2026-05,اسبشيال,,,
b1447,2026-05-12,"",1,عميل نقدى,01000650067,"",1.0,433,عجينة بقرى 1 ك كيلو,"",4.0,90.0,0.0,0.0,360.0,false,2026-05,اسبشيال,,,
b1448,2026-05-12,"",1,عميل نقدى,01000650067,"",1.0,255,برجر ابو هاشم جامبو 1.5 كيلو طبق,"",2.0,180.0,0.0,0.0,360.0,false,2026-05,ابوهاشم,9 كيس,9.0,0.2222222222222222
b1449,2026-05-12,"",1,عميل نقدى,01000650067,"",1.0,107,سجق 800 ابو هاشم طبق,"",1.0,115.0,0.0,0.0,115.0,false,2026-05,ابوهاشم,16 كيس,16.0,0.0625
b1450,2026-05-11,"",1,عميل نقدى,01000650067,"",1.0,114,كفته ابو هاشم 800 طبق,"",1.0,110.0,0.0,0.0,110.0,false,2026-05,ابوهاشم,16 كيس,16.0,0.0625
b1451,2026-03-29,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى كيلو,"",1.0,240.0,0.0,0.0,240.0,false,2026-03,ابوهاشم,,,
b1452,2026-03-29,"",852,الحاج كفلى خفاجى,01014320010,"",1.0,402,كفته اسبيشيال عائلى طبق,"",480.0,63.75,0.0,15.0,26010.0,false,2026-03,اسبشيال,12 كيس,12.0,40.0
b1452,2026-03-29,"",852,الحاج كفلى خفاجى,01014320010,"",2.0,403,برجر اسبشيال صغير طبق,"",150.0,30.0,0.0,15.0,3825.0,false,2026-03,اسبشيال,15 كيس,15.0,10.0
b1452,2026-03-29,"",852,الحاج كفلى خفاجى,01014320010,"",3.0,405,سجق اسبيشيال صغير طبق,"",150.0,43.75,0.0,15.0,5578.12,false,2026-03,اسبشيال,15 كيس,15.0,10.0
b1452,2026-03-29,"",852,الحاج كفلى خفاجى,01014320010,"",4.0,404,برجر اسبشيال عائلى طبق,"",180.0,68.75,0.0,15.0,10518.75,false,2026-03,اسبشيال,12 كيس,12.0,15.0
b1452,2026-03-29,"",852,الحاج كفلى خفاجى,01014320010,"",5.0,398,بانيه 900 جرام اسباشيل كيس,"",400.0,57.0,0.0,0.0,22800.0,false,2026-03,اسبشيال,10 كيس,10.0,40.0
b1453,2026-03-30,"",721,ثلجة شغلهم,01009283600,"",1.0,120,برجر الهنا 900 جرام طبق,"",36.0,70.0,0.0,15.0,2142.0,false,2026-03,الهنا,12 كيس,12.0,3.0
b1454,2026-03-30,"",693,م فوزى,01004111129,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",40.0,375.0,0.0,0.0,15000.0,false,2026-03,ابوهاشم,4 كيس,4.0,10.0
b1455,2026-03-30,"",693,م فوزى,01004111129,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",8.0,375.0,0.0,0.0,3000.0,false,2026-03,ابوهاشم,4 كيس,4.0,2.0
b1456,2026-03-31,"",918,مصطفى قمر بنى سويف,01026602772,"",1.0,402,كفته اسبيشيال عائلى طبق,"",120.0,61.4,0.0,0.0,7368.0,false,2026-03,اسبشيال,12 كيس,12.0,10.0
b1456,2026-03-31,"",918,مصطفى قمر بنى سويف,01026602772,"",2.0,399,كفته اسبيشيال صغير طبق,"",420.0,27.55,0.0,0.0,11571.0,false,2026-03,اسبشيال,15 كيس,15.0,28.0
b1456,2026-03-31,"",918,مصطفى قمر بنى سويف,01026602772,"",3.0,404,برجر اسبشيال عائلى طبق,"",240.0,63.0,0.0,0.0,15120.0,false,2026-03,اسبشيال,12 كيس,12.0,20.0
b1456,2026-03-31,"",918,مصطفى قمر بنى سويف,01026602772,"",4.0,403,برجر اسبشيال صغير طبق,"",420.0,28.3,0.0,0.0,11886.0,false,2026-03,اسبشيال,15 كيس,15.0,28.0
b1456,2026-03-31,"",918,مصطفى قمر بنى سويف,01026602772,"",5.0,397,بانيه 800 جرام اسباشيل كيس,"",240.0,52.0,0.0,0.0,12480.0,false,2026-03,اسبشيال,12 كيس,12.0,20.0
b1456,2026-03-31,"",918,مصطفى قمر بنى سويف,01026602772,"",6.0,346,بانيه 800 جرام طبق,"",120.0,52.0,0.0,0.0,6240.0,false,2026-03,الهنا,12 كيس,12.0,10.0
b1457,2026-04-01,"",455,ثلجه المهدي,01092903432,"",1.0,101,كفته الهنا 800 جرام طبق,"",1020.0,67.0,0.0,15.0,58089.0,false,2026-04,الهنا,12 كيس,12.0,85.0
b1457,2026-04-01,"",455,ثلجه المهدي,01092903432,"",2.0,120,برجر الهنا 900 جرام طبق,"",300.0,70.0,0.0,15.0,17850.0,false,2026-04,الهنا,12 كيس,12.0,25.0
b1457,2026-04-01,"",455,ثلجه المهدي,01092903432,"",3.0,104,برجر الهنا 400 جرام طبق,"",75.0,34.0,0.0,15.0,2167.5,false,2026-04,الهنا,15 كيس,15.0,5.0
b1458,2026-04-02,"",786,م العزالى م امام,"","",1.0,120,برجر الهنا 900 جرام طبق,"",84.0,70.0,0.0,15.0,4998.0,false,2026-04,الهنا,12 كيس,12.0,7.0
b1458,2026-04-02,"",786,م العزالى م امام,"","",2.0,104,برجر الهنا 400 جرام طبق,"",105.0,36.0,0.0,15.0,3213.0,false,2026-04,الهنا,15 كيس,15.0,7.0
b1458,2026-04-02,"",786,م العزالى م امام,"","",3.0,101,كفته الهنا 800 جرام طبق,"",84.0,67.0,0.0,15.0,4783.8,false,2026-04,الهنا,12 كيس,12.0,7.0
b1458,2026-04-02,"",786,م العزالى م امام,"","",4.0,102,كفته الهنا 350 طبق,"",105.0,32.0,0.0,15.0,2856.0,false,2026-04,الهنا,15 كيس,15.0,7.0
b1459,2026-04-02,"",725,احمد كرشة,"","",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",8.0,375.0,0.0,0.0,3000.0,false,2026-04,ابوهاشم,4 كيس,4.0,2.0
b1460,2026-04-02,"",10,المحل ابو هاشم,"","",1.0,107,سجق 800 ابو هاشم طبق,"",20.0,86.0,0.0,0.0,1720.0,false,2026-04,ابوهاشم,16 كيس,16.0,1.25
b1460,2026-04-02,"",10,المحل ابو هاشم,"","",2.0,421,برجر ابو هاشم 1 ك طبق,"",3.0,95.0,0.0,0.0,285.0,false,2026-04,ابوهاشم,12 كيس,12.0,0.25
b1460,2026-04-02,"",10,المحل ابو هاشم,"","",3.0,2,كبده اسكندرانى 400 طبق,"",20.0,63.5,0.0,0.0,1270.0,false,2026-04,ابوهاشم,20 علبة,20.0,1.0
b1462,2026-04-02,"",4,مترو,01062770249,"",1.0,1,مفروم صافى 400 جم طبق,"",136.0,100.0,0.0,0.0,13600.0,false,2026-04,ابوهاشم,20 علبة,20.0,6.8
b1462,2026-04-02,"",4,مترو,01062770249,"",2.0,2,كبده اسكندرانى 400 طبق,"",100.0,78.0,0.0,0.0,7800.0,false,2026-04,ابوهاشم,20 علبة,20.0,5.0
b1462,2026-04-02,"",4,مترو,01062770249,"",3.0,7,سجق 350 جم ابو هاشم طبق,"",20.0,61.0,0.0,10.0,1098.0,false,2026-04,ابوهاشم,20 كيس,20.0,1.0
b1463,2026-04-02,"",1,عميل نقدى,01000650067,"",1.0,2,كبده اسكندرانى 400 طبق,"",2.0,75.0,0.0,0.0,150.0,false,2026-04,ابوهاشم,20 علبة,20.0,0.1
b1464,2026-04-06,"",924,باسم راس سدر,01201243303,"",1.0,403,برجر اسبشيال صغير طبق,"",75.0,29.14,0.0,0.0,2185.5,false,2026-04,اسبشيال,15 كيس,15.0,5.0
b1464,2026-04-06,"",924,باسم راس سدر,01201243303,"",2.0,399,كفته اسبيشيال صغير طبق,"",285.0,28.33,0.0,0.0,8074.05,false,2026-04,اسبشيال,15 كيس,15.0,19.0
b1464,2026-04-06,"",924,باسم راس سدر,01201243303,"",3.0,405,سجق اسبيشيال صغير طبق,"",60.0,31.57,0.0,0.0,1894.2,false,2026-04,اسبشيال,15 كيس,15.0,4.0
b1464,2026-04-06,"",924,باسم راس سدر,01201243303,"",4.0,402,كفته اسبيشيال عائلى طبق,"",180.0,63.14,0.0,0.0,11365.2,false,2026-04,اسبشيال,12 كيس,12.0,15.0
b1464,2026-04-06,"",924,باسم راس سدر,01201243303,"",5.0,398,بانيه 900 جرام اسباشيل كيس,"",100.0,60.0,0.0,0.0,6000.0,false,2026-04,اسبشيال,10 كيس,10.0,10.0
b1466,2026-04-06,"",10,المحل ابو هاشم,"","",1.0,1,مفروم صافى 400 جم طبق,"",30.0,82.8,0.0,0.0,2484.0,false,2026-04,ابوهاشم,20 علبة,20.0,1.5
b1466,2026-04-06,"",10,المحل ابو هاشم,"","",2.0,2,كبده اسكندرانى 400 طبق,"",30.0,63.5,0.0,0.0,1905.0,false,2026-04,ابوهاشم,20 علبة,20.0,1.5
b1466,2026-04-06,"",10,المحل ابو هاشم,"","",3.0,7,سجق 350 جم ابو هاشم طبق,"",10.0,40.05,0.0,0.0,400.5,false,2026-04,ابوهاشم,20 كيس,20.0,0.5
b1466,2026-04-06,"",10,المحل ابو هاشم,"","",4.0,33,كيلو مفروم هندى كيلو,"",5.0,242.0,0.0,0.0,1210.0,false,2026-04,ابوهاشم,,,
b1466,2026-04-06,"",10,المحل ابو هاشم,"","",5.0,258,كبده 3 كيلو كيس 3 كيلو,"",1.0,530.0,0.0,0.0,530.0,false,2026-04,ابوهاشم,4 كيس,4.0,0.25
b1467,2026-04-06,"",1,عميل نقدى,01000650067,"",1.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",1.0,375.0,0.0,0.0,375.0,false,2026-04,ابوهاشم,4 كيس,4.0,0.25
b1468,2026-04-07,"",36,البوب,01003643040,"",1.0,421,برجر ابو هاشم 1 ك طبق,"",36.0,132.0,0.0,10.0,4276.8,false,2026-04,ابوهاشم,12 كيس,12.0,3.0
b1468,2026-04-07,"",36,البوب,01003643040,"",2.0,107,سجق 800 ابو هاشم طبق,"",80.0,132.0,0.0,10.0,9504.0,false,2026-04,ابوهاشم,16 كيس,16.0,5.0
b1468,2026-04-07,"",36,البوب,01003643040,"",3.0,7,سجق 350 جم ابو هاشم طبق,"",20.0,61.0,0.0,10.0,1098.0,false,2026-04,ابوهاشم,20 كيس,20.0,1.0
b1468,2026-04-07,"",36,البوب,01003643040,"",4.0,114,كفته ابو هاشم 800 طبق,"",160.0,117.0,0.0,10.0,16848.0,false,2026-04,ابوهاشم,16 كيس,16.0,10.0
b1468,2026-04-07,"",36,البوب,01003643040,"",5.0,2,كبده اسكندرانى 400 طبق,"",20.0,78.0,0.0,0.0,1560.0,false,2026-04,ابوهاشم,20 علبة,20.0,1.0
b1469,2026-04-08,"",1,عميل نقدى,01000650067,"",1.0,33,كيلو مفروم هندى كيلو,"",1.0,260.0,0.0,0.0,260.0,false,2026-04,ابوهاشم,,,
b1470,2026-04-07,"",10,المحل ابو هاشم,"","",1.0,33,كيلو مفروم هندى كيلو,"",8.0,242.0,0.0,0.0,1936.0,false,2026-04,ابوهاشم,,,
b1471,2026-04-06,"",693,م فوزى,01004111129,"",1.0,404,برجر اسبشيال عائلى طبق,"",24.0,80.0,0.0,15.0,1632.0,false,2026-04,اسبشيال,12 كيس,12.0,2.0
b1471,2026-04-06,"",693,م فوزى,01004111129,"",2.0,403,برجر اسبشيال صغير طبق,"",30.0,36.0,0.0,15.0,918.0,false,2026-04,اسبشيال,15 كيس,15.0,2.0
b1471,2026-04-06,"",693,م فوزى,01004111129,"",3.0,399,كفته اسبيشيال صغير طبق,"",30.0,35.0,0.0,15.0,892.5,false,2026-04,اسبشيال,15 كيس,15.0,2.0
b1471,2026-04-06,"",693,م فوزى,01004111129,"",4.0,13,سجق شرقى 3 ك ابو هاشم كيس 3 كيلو,"",20.0,375.0,0.0,0.0,7500.0,false,2026-04,ابوهاشم,4 كيس,4.0,5.0
b1472,2026-04-08,"",926,ثلجة عيد ابويوسف ذات الكوم,01006289078,"",1.0,405,سجق اسبيشيال صغير طبق,"",15.0,33.15,0.0,0.0,497.25,false,2026-04,اسبشيال,15 كيس,15.0,1.0
b1472,2026-04-08,"",926,ثلجة عيد ابويوسف ذات الكوم,01006289078,"",2.0,403,برجر اسبشيال صغير طبق,"",15.0,28.3,0.0,0.0,424.5,false,2026-04,اسبشيال,15 كيس,15.0,1.0
b1472,2026-04-08,"",926,ثلجة عيد ابويوسف ذات الكوم,01006289078,"",3.0,399,كفته اسبيشيال صغير طبق,"",15.0,27.55,0.0,0.0,413.25,false,2026-04,اسبشيال,15 كيس,15.0,1.0
b1473,2026-04-09,"",927,رضا الطازج,01026852155,"",1.0,405,سجق اسبيشيال صغير طبق,"",15.0,33.15,0.0,0.0,497.25,false,2026-04,اسبشيال,15 كيس,15.0,1.0
b1473,2026-04-09,"",927,رضا الطازج,01026852155,"",2.0,403,برجر اسبشيال صغير طبق,"",15.0,28.3,0.0,0.0,424.5,false,2026-04,اسبشيال,15 كيس,15.0,1.0
b1473,2026-04-09,"",927,رضا الطازج,01026852155,"",3.0,399,كفته اسبيشيال صغير طبق,"",15.0,27.55,0.0,0.0,413.25,false,2026-04,اسبشيال,15 كيس,15.0,1.0
b1473,2026-04-09,"",927,رضا الطازج,01026852155,"",4.0,404,برجر اسبشيال عائلى طبق,"",12.0,63.0,0.0,0.0,756.0,false,2026-04,اسبشيال,12 كيس,12.0,1.0
b1474,2026-04-11,"",10,المحل ابو هاشم,"","",1.0,1,مفروم صافى 400 جم طبق,"",20.0,82.8,0.0,0.0,1656.0,false,2026-04,ابوهاشم,20 علبة,20.0,1.0
b1474,2026-04-11,"",10,المحل ابو هاشم,"","",2.0,2,كبده اسكندرانى 400 طبق,"",10.0,63.5,0.0,0.0,635.0,false,2026-04,ابوهاشم,20 علبة,20.0,0.5
b1474,2026-04-11,"",10,المحل ابو هاشم,"","",3.0,7,سجق 350 جم ابو هاشم طبق,"",10.0,40.05,0.0,0.0,400.5,false,2026-04,ابوهاشم,20 كيس,20.0,0.5
b1474,2026-04-11,"",10,المحل ابو هاشم,"","",4.0,6,برجر 400 جم ابو هاشم طبق,"",10.0,40.56,0.0,0.0,405.6,false,2026-04,ابوهاشم,20 كيس,20.0,0.5
b1474,2026-04-11,"",10,المحل ابو هاشم,"","",5.0,114,كفته ابو هاشم 800 طبق,"",4.0,69.5,0.0,0.0,278.0,false,2026-04,ابوهاشم,16 كيس,16.0,0.25
b1474,2026-04-11,"",10,المحل ابو هاشم,"","",6.0,107,سجق 800 ابو هاشم طبق,"",20.0,86.0,0.0,0.0,1720.0,false,2026-04,ابوهاشم,16 كيس,16.0,1.25
